order_id,customer_id,order_date,revenue,product_category,country,email,age
837,190.0,2023-03-22,276.98,Одежда,Russia,user537gmail.com,40.0
838,164.0,неизвестно,220.39,BOOKS,Russian Federation,,62.0
839,32.0,14.8.2023,209.94,Красота,America,user238gmail.com,46.0
840,266.0,21.9.2023,196.3,cloting,germany,user794@,20.0
841,,2023-09-27,81.54,beauty,russia,,26.0
842,21.0,,47.47,books,RU,user805gmail.com,46.0
843,148.0,27.5.2023,116.76,BOOK,RUSSIA,user508gmail.com,51.0
844,145.0,неизвестно,132.77,electronics,RUSSIA,invalid_email,45.0
845,180.0,5/21/2023,49.08,electronics,USA,,21.0
846,116.0,,235.2,beauty,Russia,user934@gmail.com,32.0
847,,2023-04-12,131.8,ELECTRONICS,DE,user310gmail.com,60.0
848,51.0,2023-03-17,164.01,BEAUTY,Германия,user546@,22.0
849,,,177.25,BEAUTY ,Germany,invalid_email,47.0
850,241.0,2023-04-14,232.53,BOOKS,America,invalid_email,57.0
851,216.0,,34.49,elecronics,russia,invalid_email,19.0
852,249.0,,140.45,elecronics,DE,,24.0
853,22.0,2/10/2023,263.8,Eletronics,Russia,user46@gmail.com,34.0
854,121.0,20.3.2023,122.2,BOOK,GERMANY,user692gmail.com,45.0
855,89.0,,183.69,elecronics,RUSSIA,invalid_email,57.0
856,,неизвестно,58.76,BEAUTY ,US,invalid_email,150.0
857,161.0,2023-04-04,118.01,Электроника,US,,45.0
858,24.0,10.5.2023,231.77,books,Германия,invalid_email,54.0
859,58.0,12/27/2023,255.83,CLOTHING,Россия,user990gmail.com,64.0
860,274.0,25.1.2023,126.2,Eletronics,Россия,user42gmail.com,49.0
861,125.0,,47.55,bokks,Germany,user629gmail.com,
862,53.0,3/4/2023,120.84,books,RU,user933@gmail.com,41.0
863,108.0,2023-05-10,124.4,beuty,США,user145@gmail.com,26.0
864,72.0,неизвестно,290.98,Электроника,RU,invalid_email,32.0
865,13.0,6/25/2023,221.6,Электроника,United States,user489gmail.com,68.0
866,1.0,2/16/2023,254.28,electronics,germany,user552gmail.com,61.0
867,259.0,неизвестно,90.73,ELECTRONICS,Russia,user549@,29.0
868,96.0,7/2/2023,26.76,bokks,США,user496@,64.0
869,190.0,4/9/2023,83.37,CLOTHING,RU,user419@gmail.com,
870,3.0,8/6/2023,137.02,clothing,US,invalid_email,26.0
871,182.0,1/7/2023,246.12,beuty,Russia,,23.0
872,234.0,18.5.2023,227.96,Красота,Russia,user962@,18.0
873,298.0,2023-04-22,298.77,Книги,America,user584gmail.com,28.0
874,190.0,2023-03-07,296.94,electronics,Россия,user185@gmail.com,45.0
875,67.0,2023-05-10,152.66,Eletronics,,user584@gmail.com,64.0
876,283.0,2023-12-15,183.45,Красота,Russia,invalid_email,33.0
877,133.0,неизвестно,266.24,BEAUTY,US,invalid_email,18.0
878,85.0,21.10.2023,198.96,BEAUTY ,US,user663@gmail.com,66.0
879,4.0,,108.34,ELECTRONICS,GERMANY,,
880,63.0,20.1.2023,295.3,cloting,America,user562gmail.com,32.0
881,190.0,17.8.2023,119.55,beuty,Россия,,63.0
882,17.0,8/4/2023,279.63,elecronics,Russian Federation,user129@gmail.com,150.0
883,65.0,2023-07-21,108.07,bokks,Россия,user215@gmail.com,27.0
884,93.0,неизвестно,201.54,cloting,США,user390@gmail.com,40.0
885,143.0,4.4.2023,233.92,bokks,russia,user491gmail.com,59.0
886,218.0,2023-11-18,107.27,BOOK,Германия,invalid_email,58.0
887,261.0,,4280.614634742591,clothing,germany,,22.0
888,82.0,2023-08-21,241.22,beuty,Russia,invalid_email,18.0
889,231.0,7/19/2023,115.54,ELECTRONICS,Russia,,28.0
890,182.0,2023-10-02,236.62,cloting,United States,user730@gmail.com,26.0
891,15.0,8/1/2023,34.04,Электроника,Россия,user369@gmail.com,52.0
892,277.0,10/25/2023,77.58,ELECTRONICS,Russia,user540@gmail.com,42.0
893,199.0,,,bokks,RUSSIA,user209@,67.0
894,252.0,19.10.2023,203.38,BOOK,Germany,invalid_email,60.0
895,97.0,2023-02-25,94.23,CLOTHING,Russia,user677gmail.com,24.0
896,,неизвестно,123.05,books,United States,,40.0
897,16.0,2023-10-28,106.35,electronics,Россия,invalid_email,37.0
898,97.0,3/15/2023,238.81,clothing,Russian Federation,user1@,40.0
899,187.0,,117.85,cloting,Германия,user704gmail.com,19.0
900,55.0,3/26/2023,77.98,electronics,RUSSIA,invalid_email,31.0
901,204.0,,206.31,CLOTHING,GERMANY,user426@,56.0
902,50.0,,255.82,beuty,RU,invalid_email,
903,55.0,2023-04-05,61.84,Книги,United States,invalid_email,49.0
904,282.0,,25.5,Одежда,US,,59.0
905,11.0,19.2.2023,239.6,bokks,RU,user369@gmail.com,25.0
906,95.0,,128.6,beuty,RU,invalid_email,68.0
907,14.0,24.11.2023,45.12,Красота,USA,invalid_email,20.0
908,260.0,9/8/2023,237.65,BOOKS,russia,user216@gmail.com,57.0
909,21.0,2023-12-12,137.5,elecronics,US,user150@gmail.com,59.0
910,,,68.71,clothing,US,user426gmail.com,31.0
911,277.0,2/13/2023,70.36,ELECTRONICS,russia,,51.0
912,167.0,,254.06,beauty,America,,54.0
913,130.0,неизвестно,66.77,bokks,russia,,39.0
914,22.0,14.12.2023,176.77,cloting,RUSSIA,,68.0
915,16.0,10.8.2023,227.98,Электроника,United States,user571gmail.com,34.0
916,285.0,2023-12-15,68.29,books,DE,user31@,34.0
917,203.0,23.7.2023,85.25,Электроника,RU,,63.0
918,200.0,неизвестно,68.5,Eletronics,RU,invalid_email,51.0
919,285.0,неизвестно,233.27,beuty,Germany,user52@gmail.com,34.0
920,285.0,18.2.2023,154.78,BOOK,Россия,user917@gmail.com,36.0
921,290.0,,135.82,beuty,Russia,invalid_email,57.0
922,101.0,8/22/2023,154.77,CLOTHING,United States,invalid_email,
923,261.0,неизвестно,174.29,beauty,germany,invalid_email,69.0
924,151.0,неизвестно,104.17,Электроника,russia,user155@,66.0
925,73.0,неизвестно,284.09,Красота,Germany,user97@,20.0
926,271.0,27.1.2023,165.63,beuty,United States,,48.0
927,27.0,2023-09-01,175.0,BEAUTY ,Germany,user655gmail.com,63.0
928,28.0,2023-02-17,287.02,beuty,,invalid_email,67.0
929,65.0,неизвестно,75.05,bokks,Германия,invalid_email,59.0
930,200.0,неизвестно,52.63,Электроника,США,,31.0
931,62.0,неизвестно,196.96,beauty,germany,invalid_email,39.0
932,220.0,2023-12-25,252.26,electronics,GERMANY,,38.0
933,241.0,7.10.2023,169.45,BOOK,DE,,40.0
934,3.0,,263.08,BEAUTY,GERMANY,user736@gmail.com,66.0
935,211.0,неизвестно,41.47,BEAUTY ,RUSSIA,invalid_email,44.0
936,14.0,1.4.2023,297.16,cloting,USA,invalid_email,39.0
937,234.0,2023-05-03,198.85,beuty,USA,invalid_email,27.0
938,110.0,неизвестно,-13.60176766651054,electronics,Russia,user567@gmail.com,26.0
939,,2023-03-16,173.23,BOOKS,US,,42.0
940,170.0,,182.18,beuty,Germany,user60@,65.0
941,292.0,2023-10-21,276.11,beauty,,user954gmail.com,51.0
942,195.0,неизвестно,267.14,bokks,DE,user398@,23.0
943,220.0,неизвестно,299.34,cloting,GERMANY,,19.0
944,207.0,2023-10-01,68.62,ELECTRONICS,germany,user349@gmail.com,26.0
945,138.0,23.7.2023,49.38,clothing,Германия,invalid_email,43.0
946,162.0,5/1/2023,,BOOKS,GERMANY,user840@gmail.com,44.0
947,250.0,2023-07-16,20.52,CLOTHING,America,user498gmail.com,32.0
948,112.0,26.1.2023,72.81,,GERMANY,user631@,46.0
949,133.0,19.7.2023,32.86,beauty,United States,,20.0
950,142.0,11.9.2023,42.68,BEAUTY,Германия,user643@,
951,166.0,2023-07-26,202.03,bokks,GERMANY,user340@gmail.com,27.0
952,,11/20/2023,214.94,Одежда,America,user138@gmail.com,21.0
953,42.0,неизвестно,60.79,cloting,America,user290@gmail.com,29.0
954,189.0,14.1.2023,197.15,BEAUTY,,invalid_email,60.0
955,294.0,неизвестно,56.05,cloting,United States,user915gmail.com,20.0
956,299.0,,199.72,cloting,Германия,user922@,53.0
957,285.0,21.9.2023,287.93,BEAUTY,GERMANY,user792@gmail.com,57.0
958,218.0,9/8/2023,46.0,CLOTHING,,invalid_email,60.0
959,,,198.18,beuty,RUSSIA,,59.0
960,89.0,10/4/2023,202.44,Одежда,United States,user199@,62.0
961,77.0,,127.6,Одежда,US,user8gmail.com,51.0
962,158.0,11/27/2023,209.35,Eletronics,USA,user568gmail.com,45.0
963,212.0,неизвестно,20.73,BEAUTY,GERMANY,invalid_email,66.0
964,15.0,2023-01-23,43.47,Красота,America,invalid_email,65.0
965,245.0,2/23/2023,222.72,cloting,America,user401@gmail.com,150.0
966,28.0,неизвестно,214.34,beauty,USA,user38@gmail.com,53.0
967,,2023-05-06,216.62,cloting,Германия,user716gmail.com,67.0
968,141.0,неизвестно,50.21,BOOK,GERMANY,user648@gmail.com,39.0
969,73.0,,231.38,Одежда,USA,user658gmail.com,56.0
970,160.0,,,Одежда,Russia,user755@,31.0
971,17.0,2/12/2023,63.53,Книги,USA,,35.0
972,67.0,18.6.2023,168.74,bokks,US,user878gmail.com,26.0
973,,2023-12-06,83.28,cloting,United States,,56.0
974,210.0,неизвестно,32.98,electronics,United States,invalid_email,68.0
975,176.0,9/7/2023,173.37,books,GERMANY,invalid_email,47.0
976,107.0,,264.67,electronics,Russia,user954@,18.0
977,56.0,,244.82,Eletronics,GERMANY,user668gmail.com,39.0
978,119.0,2023-02-07,60.67,beuty,США,user700@,19.0
979,180.0,,102.71,ELECTRONICS,RUSSIA,user752@,20.0
980,286.0,2023-09-20,34.61,beuty,Russian Federation,user641@gmail.com,62.0
981,291.0,2023-11-16,299.95,books,Russia,invalid_email,66.0
982,100.0,7/7/2023,269.98,BOOK,United States,,21.0
983,16.0,11/26/2023,147.14,BOOK,США,invalid_email,36.0
984,78.0,неизвестно,185.58,elecronics,DE,user479@,21.0
985,187.0,неизвестно,261.24,bokks,USA,user391@gmail.com,43.0
986,9.0,26.2.2023,163.44,Eletronics,DE,user111@gmail.com,64.0
987,106.0,11/6/2023,231.64,BOOKS,RU,user907@,19.0
988,214.0,2023-08-16,4576.951318542113,Книги,US,user358@,35.0
989,177.0,,287.16,Eletronics,DE,user942@gmail.com,68.0
990,81.0,6/4/2023,203.91,Eletronics,GERMANY,user711gmail.com,30.0
991,107.0,2/16/2023,60.84,Красота,Russia,,51.0
992,248.0,6/5/2023,128.84,beauty,Россия,invalid_email,30.0
993,32.0,неизвестно,23.83,Красота,germany,user432@gmail.com,18.0
994,241.0,12/25/2023,258.6,Красота,germany,user802@,
995,,неизвестно,96.01,BOOKS,Russian Federation,user456@,58.0
996,186.0,неизвестно,255.89,elecronics,US,invalid_email,19.0
997,227.0,неизвестно,212.53,beauty,germany,user810@,20.0
998,227.0,2023-02-07,147.75,BEAUTY,Германия,user727@,58.0
999,289.0,2.4.2023,105.62,Одежда,GERMANY,user773gmail.com,30.0
1000,143.0,,38.65,ELECTRONICS,США,user640@,45.0
