order_id,customer_id,order_date,revenue,product_category,country,email,age,product_category_clean,country_clean,order_date_clean,was_date_missing,revenue_clean,age_clean,is_valid_email
450,206.0,2023-10-19,255.91,electronics,Germany,user619@,47.0,Электроника,Германия,2023-10-19,False,255.91,47.0,False
451,258.0,,91.59,ELECTRONICS,Германия,,60.0,Электроника,Неизвестно,2023-07-22,True,91.59,60.0,False
452,40.0,,104.82,Электроника,USA,invalid_email,63.0,Электроника,США,2023-03-23,True,104.82,63.0,False
453,278.0,16.8.2023,178.37,Eletronics,United States,invalid_email,63.0,Электроника,США,2023-08-16,False,178.37,63.0,False
454,221.0,2023-01-28,43.62,CLOTHING,GERMANY,user276gmail.com,28.0,Одежда,Германия,2023-01-28,False,43.62,28.0,False
455,177.0,2023-09-11,46.43,Одежда,Russia,,30.0,Электроника,Россия,2023-09-11,False,46.43,30.0,False
456,235.0,неизвестно,215.4,clothing,Germany,user640gmail.com,26.0,Одежда,Германия,2023-10-12,False,215.4,26.0,False
457,292.0,2023-08-12,183.0,BOOK,United States,user545gmail.com,25.0,Книги,США,2023-08-12,False,183.0,25.0,False
458,270.0,25.7.2023,269.15,Eletronics,GERMANY,user857@,55.0,Электроника,Германия,2023-07-25,False,269.15,55.0,False
459,62.0,,201.65,BEAUTY ,Russia,user204@,59.0,Красота,Россия,2023-12-19,True,201.65,59.0,False
460,64.0,18.4.2023,26.61,CLOTHING,US,invalid_email,32.0,Одежда,США,2023-04-18,False,26.61,32.0,False
461,176.0,неизвестно,95.44,books,США,user116@gmail.com,25.0,Книги,Неизвестно,2023-05-10,False,95.44,25.0,True
462,244.0,10.8.2023,206.44,cloting,DE,user790@,54.0,Одежда,Германия,2023-08-10,False,206.44,54.0,False
463,104.0,2023-11-22,29.2,bokks,USA,user701@,66.0,Книги,США,2023-11-22,False,29.2,66.0,False
464,158.0,2023-11-10,119.85,beauty,Россия,user983gmail.com,58.0,Красота,Неизвестно,2023-11-10,False,119.85,58.0,False
465,290.0,неизвестно,55.52,beuty,russia,user499@,65.0,Красота,Россия,2023-01-27,False,55.52,65.0,False
466,171.0,2023-01-12,128.83,Eletronics,USA,,41.0,Электроника,США,2023-01-12,False,128.83,41.0,False
467,,неизвестно,98.22,beuty,America,user229@gmail.com,48.0,Красота,США,2023-07-06,False,98.22,48.0,True
468,190.0,,226.42,elecronics,США,,36.0,Электроника,Неизвестно,2023-06-09,True,226.42,36.0,False
469,77.0,,22.55,clothing,USA,,21.0,Одежда,США,2023-05-16,True,22.55,21.0,False
470,113.0,2023-05-28,208.15,CLOTHING,America,user92@gmail.com,69.0,Одежда,США,2023-05-28,False,208.15,69.0,True
471,206.0,17.7.2023,2132.876335238669,beauty,RUSSIA,invalid_email,30.0,Красота,Россия,2023-07-17,False,294.27599999999995,30.0,False
472,89.0,7/7/2023,1314.0394738144394,elecronics,,invalid_email,20.0,Электроника,Неизвестно,2023-07-07,False,294.27599999999995,20.0,False
473,66.0,неизвестно,221.33,Eletronics,GERMANY,user384@,47.0,Электроника,Германия,2023-10-26,False,221.33,47.0,False
474,191.0,неизвестно,169.37,BEAUTY ,США,user633gmail.com,53.0,Красота,Неизвестно,2023-03-20,False,169.37,53.0,False
475,43.0,26.9.2023,223.98,BOOK,United States,,18.0,Книги,США,2023-09-26,False,223.98,18.0,False
476,36.0,12/6/2023,135.36,BEAUTY ,Russia,user146gmail.com,48.0,Красота,Россия,2023-12-06,False,135.36,48.0,False
477,266.0,неизвестно,215.29,BOOKS,Германия,user628gmail.com,67.0,Книги,Неизвестно,2023-06-05,False,215.29,67.0,False
478,82.0,неизвестно,165.93,clothing,Russian Federation,user133@,36.0,Одежда,Россия,2023-08-04,False,165.93,36.0,False
479,148.0,,228.44,Красота,Russia,invalid_email,48.0,Электроника,Россия,2023-08-09,True,228.44,48.0,False
480,208.0,,203.52,beauty,США,,,Красота,Неизвестно,2023-08-04,True,203.52,,False
481,285.0,3.4.2023,99.39,,Russia,user253gmail.com,56.0,Электроника,Россия,2023-04-03,False,99.39,56.0,False
482,,9.6.2023,172.62,elecronics,United States,user557@gmail.com,59.0,Электроника,США,2023-06-09,False,172.62,59.0,True
483,201.0,16.7.2023,268.88,Eletronics,,,64.0,Электроника,Неизвестно,2023-07-16,False,268.88,64.0,False
484,82.0,25.10.2023,284.26,Красота,RUSSIA,user570@,56.0,Электроника,Россия,2023-10-25,False,284.26,56.0,False
485,42.0,,222.98,cloting,USA,user568@gmail.com,51.0,Одежда,США,2023-04-15,True,222.98,51.0,True
486,60.0,,99.85,cloting,germany,user420gmail.com,21.0,Одежда,Германия,2023-12-10,True,99.85,21.0,False
487,204.0,8.6.2023,35.33,Красота,Russia,invalid_email,40.0,Электроника,Россия,2023-06-08,False,35.33,40.0,False
488,110.0,2023-02-07,108.74,BEAUTY,Германия,,30.0,Красота,Неизвестно,2023-02-07,False,108.74,30.0,False
489,284.0,3/27/2023,250.8,Книги,RU,user710@gmail.com,19.0,Электроника,Россия,2023-03-27,False,250.8,19.0,True
490,132.0,неизвестно,155.02,,RUSSIA,user586gmail.com,59.0,Электроника,Россия,2023-11-18,False,155.02,59.0,False
491,1.0,,110.49,,germany,user147@,37.0,Электроника,Германия,2023-01-22,True,110.49,37.0,False
492,178.0,2/26/2023,106.76,CLOTHING,germany,user708@gmail.com,23.0,Одежда,Германия,2023-02-26,False,106.76,23.0,True
493,153.0,7.10.2023,85.5,elecronics,Германия,user729gmail.com,52.0,Электроника,Неизвестно,2023-10-07,False,85.5,52.0,False
494,287.0,,153.92,CLOTHING,United States,user378@gmail.com,0.0,Одежда,США,2023-01-14,True,153.92,48.0,True
495,138.0,14.6.2023,204.62,cloting,russia,user274gmail.com,57.0,Одежда,Россия,2023-06-14,False,204.62,57.0,False
496,,9/19/2023,234.28,beauty,Россия,user913@gmail.com,54.0,Красота,Неизвестно,2023-09-19,False,234.28,54.0,True
497,276.0,21.11.2023,47.68,books,DE,invalid_email,30.0,Книги,Германия,2023-11-21,False,47.68,30.0,False
498,4.0,неизвестно,203.14,clothing,,invalid_email,39.0,Одежда,Неизвестно,2023-04-09,False,203.14,39.0,False
499,201.0,2023-04-15,84.03,BOOK,DE,user721@,,Книги,Германия,2023-04-15,False,84.03,,False
500,16.0,21.1.2023,131.92,books,Германия,user850@gmail.com,32.0,Книги,Неизвестно,2023-01-21,False,131.92,32.0,True
501,46.0,2023-06-12,235.95,beuty,RUSSIA,user662@gmail.com,40.0,Красота,Россия,2023-06-12,False,235.95,40.0,True
502,61.0,2023-08-16,117.65,Электроника,Russian Federation,user782gmail.com,27.0,Электроника,Россия,2023-08-16,False,117.65,27.0,False
503,111.0,2023-11-25,118.18,BOOK,russia,invalid_email,26.0,Книги,Россия,2023-11-25,False,118.18,26.0,False
504,167.0,2/23/2023,41.99,beuty,,user612gmail.com,57.0,Красота,Неизвестно,2023-02-23,False,41.99,57.0,False
505,207.0,12.4.2023,99.6,BEAUTY ,US,invalid_email,65.0,Красота,США,2023-04-12,False,99.6,65.0,False
506,25.0,неизвестно,,Красота,russia,user628@gmail.com,22.0,Электроника,Россия,2023-11-28,False,155.10500000000002,22.0,True
507,147.0,2023-06-18,133.11,BEAUTY,Германия,,36.0,Красота,Неизвестно,2023-06-18,False,133.11,36.0,False
508,283.0,3/23/2023,40.84,,Russia,user324@gmail.com,40.0,Электроника,Россия,2023-03-23,False,40.84,40.0,True
509,207.0,,,BOOKS,Германия,invalid_email,18.0,Книги,Неизвестно,2023-08-04,True,155.10500000000002,18.0,False
510,138.0,,269.13,Одежда,Germany,user974gmail.com,24.0,Электроника,Германия,2023-05-23,True,269.13,24.0,False
511,,10/16/2023,49.43,BOOKS,Германия,invalid_email,59.0,Книги,Неизвестно,2023-10-16,False,49.43,59.0,False
512,279.0,,134.81,ELECTRONICS,DE,user569gmail.com,43.0,Электроника,Германия,2023-12-15,True,134.81,43.0,False
513,30.0,11/25/2023,236.79,Электроника,Russia,invalid_email,32.0,Электроника,Россия,2023-11-25,False,236.79,32.0,False
514,262.0,,86.99,electronics,Германия,invalid_email,55.0,Электроника,Неизвестно,2023-03-12,True,86.99,55.0,False
515,92.0,,260.73,CLOTHING,germany,,36.0,Одежда,Германия,2023-09-20,True,260.73,36.0,False
516,122.0,24.10.2023,131.38,beauty,Россия,,20.0,Красота,Неизвестно,2023-10-24,False,131.38,20.0,False
517,89.0,2023-06-26,232.11,BEAUTY,USA,user899@gmail.com,55.0,Красота,США,2023-06-26,False,232.11,55.0,True
518,56.0,7/10/2023,157.39,clothing,USA,,53.0,Одежда,США,2023-07-10,False,157.39,53.0,False
519,273.0,неизвестно,3194.5372207783344,BOOK,germany,,46.0,Книги,Германия,2023-10-16,False,294.27599999999995,46.0,False
520,260.0,2023-08-18,99.71,Электроника,germany,user217gmail.com,24.0,Электроника,Германия,2023-08-18,False,99.71,24.0,False
521,280.0,5.6.2023,67.35,elecronics,Russia,user878@,53.0,Электроника,Россия,2023-06-05,False,67.35,53.0,False
522,218.0,,207.59,Книги,RU,invalid_email,22.0,Электроника,Россия,2023-10-28,True,207.59,22.0,False
523,288.0,7/10/2023,46.48,ELECTRONICS,Russia,user239@gmail.com,50.0,Электроника,Россия,2023-07-10,False,46.48,50.0,True
524,297.0,2023-01-16,222.26,CLOTHING,Russia,user257gmail.com,60.0,Одежда,Россия,2023-01-16,False,222.26,60.0,False
525,2.0,2023-08-17,31.36,BEAUTY ,russia,invalid_email,59.0,Красота,Россия,2023-08-17,False,31.36,59.0,False
526,139.0,неизвестно,203.37,ELECTRONICS,US,user726@gmail.com,68.0,Электроника,США,2023-03-22,False,203.37,68.0,True
527,74.0,,80.27,cloting,GERMANY,,44.0,Одежда,Германия,2023-09-21,True,80.27,44.0,False
528,159.0,16.4.2023,163.52,Электроника,US,user117@,63.0,Электроника,США,2023-04-16,False,163.52,63.0,False
529,,неизвестно,210.06,beauty,GERMANY,user662gmail.com,61.0,Красота,Германия,2023-03-05,False,210.06,61.0,False
530,168.0,,272.25,electronics,America,user72gmail.com,41.0,Электроника,США,2023-09-08,True,272.25,41.0,False
531,141.0,7.9.2023,255.58,electronics,США,user462@,48.0,Электроника,Неизвестно,2023-09-07,False,255.58,48.0,False
532,,неизвестно,25.15,BOOKS,,invalid_email,22.0,Книги,Неизвестно,2023-02-14,False,25.15,22.0,False
533,59.0,неизвестно,45.07,elecronics,GERMANY,user533@,69.0,Электроника,Германия,2023-09-17,False,45.07,69.0,False
534,113.0,неизвестно,72.64,BEAUTY ,Россия,user620@,40.0,Красота,Неизвестно,2023-07-21,False,72.64,40.0,False
535,291.0,,165.73,beuty,Russia,user189gmail.com,67.0,Красота,Россия,2023-08-10,True,165.73,67.0,False
536,176.0,23.5.2023,74.63,cloting,russia,user294@gmail.com,20.0,Одежда,Россия,2023-05-23,False,74.63,20.0,True
537,61.0,14.1.2023,272.41,ELECTRONICS,GERMANY,user396@,46.0,Электроника,Германия,2023-01-14,False,272.41,46.0,False
538,159.0,2023-01-13,22.24,Красота,RUSSIA,,50.0,Электроника,Россия,2023-01-13,False,22.24,50.0,False
539,120.0,28.7.2023,179.46,Красота,USA,invalid_email,21.0,Электроника,США,2023-07-28,False,179.46,21.0,False
540,121.0,,91.01,ELECTRONICS,Russia,,43.0,Электроника,Россия,2023-07-21,True,91.01,43.0,False
541,62.0,неизвестно,110.89,cloting,America,user528gmail.com,50.0,Одежда,США,2023-02-20,False,110.89,50.0,False
542,141.0,7/16/2023,160.06,clothing,United States,user810@gmail.com,63.0,Одежда,США,2023-07-16,False,160.06,63.0,True
543,233.0,6/17/2023,217.1,beuty,Россия,,62.0,Красота,Неизвестно,2023-06-17,False,217.1,62.0,False
544,128.0,8/14/2023,160.09,books,США,user344@gmail.com,,Книги,Неизвестно,2023-08-14,False,160.09,,True
545,184.0,2023-10-16,1674.396193736147,BOOKS,DE,user97@,,Книги,Германия,2023-10-16,False,294.27599999999995,,False
546,273.0,неизвестно,166.12,ELECTRONICS,Germany,,35.0,Электроника,Германия,2023-11-27,False,166.12,35.0,False
547,136.0,26.9.2023,240.23,ELECTRONICS,Германия,user146@gmail.com,65.0,Электроника,Неизвестно,2023-09-26,False,240.23,65.0,True
548,38.0,16.4.2023,289.26,Книги,United States,user696@gmail.com,39.0,Электроника,США,2023-04-16,False,289.26,39.0,True
549,210.0,7/27/2023,295.41,bokks,russia,user999gmail.com,27.0,Книги,Россия,2023-07-27,False,294.27599999999995,27.0,False
550,272.0,2023-02-23,164.08,elecronics,,user948gmail.com,30.0,Электроника,Неизвестно,2023-02-23,False,164.08,30.0,False
551,193.0,2023-12-04,257.98,Eletronics,RU,user81@gmail.com,27.0,Электроника,Россия,2023-12-04,False,257.98,27.0,True
552,207.0,,167.79,elecronics,America,,20.0,Электроника,США,2023-11-24,True,167.79,20.0,False
553,228.0,15.8.2023,67.43,CLOTHING,United States,invalid_email,53.0,Одежда,США,2023-08-15,False,67.43,53.0,False
554,235.0,13.10.2023,48.0,bokks,germany,invalid_email,,Книги,Германия,2023-10-13,False,48.0,,False
555,95.0,2023-05-13,40.27,Eletronics,Russian Federation,,36.0,Электроника,Россия,2023-05-13,False,40.27,36.0,False
556,22.0,,218.11,beuty,США,invalid_email,19.0,Красота,Неизвестно,2023-03-22,True,218.11,19.0,False
557,245.0,,65.5,books,RU,user223@,42.0,Книги,Россия,2023-05-05,True,65.5,42.0,False
558,,,212.67,cloting,Russian Federation,user417@gmail.com,69.0,Одежда,Россия,2023-03-04,True,212.67,69.0,True
559,,,194.92,beuty,GERMANY,,22.0,Красота,Германия,2023-11-09,True,194.92,22.0,False
560,202.0,5.7.2023,197.09,elecronics,Germany,user40@,38.0,Электроника,Германия,2023-07-05,False,197.09,38.0,False
561,33.0,неизвестно,61.13,CLOTHING,Germany,,29.0,Одежда,Германия,2023-02-07,False,61.13,29.0,False
562,159.0,неизвестно,86.98,clothing,,user883@gmail.com,19.0,Одежда,Неизвестно,2023-12-23,False,86.98,19.0,True
563,235.0,18.1.2023,259.33,books,russia,user267@gmail.com,37.0,Книги,Россия,2023-01-18,False,259.33,37.0,True
564,166.0,,213.72,beauty,germany,user318gmail.com,64.0,Красота,Германия,2023-01-03,True,213.72,64.0,False
565,256.0,22.2.2023,215.44,BOOK,United States,user235gmail.com,57.0,Книги,США,2023-02-22,False,215.44,57.0,False
566,107.0,10/24/2023,74.24,Красота,Россия,user457gmail.com,,Электроника,Неизвестно,2023-10-24,False,74.24,,False
567,3.0,2023-02-15,201.22,BEAUTY ,Russian Federation,user26gmail.com,48.0,Красота,Россия,2023-02-15,False,201.22,48.0,False
568,207.0,18.5.2023,244.46,BEAUTY ,GERMANY,,38.0,Красота,Германия,2023-05-18,False,244.46,38.0,False
569,97.0,19.7.2023,106.68,BEAUTY,Германия,user696@,18.0,Красота,Неизвестно,2023-07-19,False,106.68,18.0,False
570,201.0,,50.26,clothing,Germany,invalid_email,20.0,Одежда,Германия,2023-12-07,True,50.26,20.0,False
571,155.0,,235.39,Книги,Германия,user439@,23.0,Электроника,Неизвестно,2023-06-25,True,235.39,23.0,False
572,280.0,6/9/2023,291.27,books,germany,,43.0,Книги,Германия,2023-06-09,False,291.27,43.0,False
573,38.0,6.2.2023,233.73,elecronics,USA,invalid_email,47.0,Электроника,США,2023-02-06,False,233.73,47.0,False
574,211.0,5/27/2023,,BOOKS,USA,user381@gmail.com,32.0,Книги,США,2023-05-27,False,155.10500000000002,32.0,True
575,197.0,,155.19,Книги,russia,,38.0,Электроника,Россия,2023-07-17,True,155.19,38.0,False
576,2.0,9/2/2023,274.36,BEAUTY ,America,user221gmail.com,69.0,Красота,США,2023-09-02,False,274.36,69.0,False
577,2.0,2.9.2023,166.2,Одежда,RUSSIA,user543gmail.com,40.0,Электроника,Россия,2023-09-02,False,166.2,40.0,False
578,148.0,9/20/2023,,Одежда,USA,user907gmail.com,42.0,Электроника,США,2023-09-20,False,155.10500000000002,42.0,False
579,82.0,11/12/2023,268.6,beuty,Russia,user815@,36.0,Красота,Россия,2023-11-12,False,268.6,36.0,False
580,32.0,неизвестно,71.3,Eletronics,USA,invalid_email,54.0,Электроника,США,2023-02-06,False,71.3,54.0,False
581,66.0,7.1.2023,56.37,ELECTRONICS,RUSSIA,user637@gmail.com,32.0,Электроника,Россия,2023-01-07,False,56.37,32.0,True
582,42.0,,226.86,cloting,DE,user804@gmail.com,33.0,Одежда,Германия,2023-08-08,True,226.86,33.0,True
583,77.0,неизвестно,273.49,BEAUTY ,America,user637@gmail.com,29.0,Красота,США,2023-07-18,False,273.49,29.0,True
584,72.0,4.12.2023,227.85,Красота,germany,user950gmail.com,36.0,Электроника,Германия,2023-12-04,False,227.85,36.0,False
585,73.0,неизвестно,297.02,BOOKS,USA,,53.0,Книги,США,2023-04-09,False,294.27599999999995,53.0,False
586,204.0,6/5/2023,106.96,cloting,America,,66.0,Одежда,США,2023-06-05,False,106.96,66.0,False
587,191.0,24.11.2023,250.66,Одежда,DE,invalid_email,23.0,Электроника,Германия,2023-11-24,False,250.66,23.0,False
588,272.0,21.3.2023,125.37,clothing,russia,invalid_email,36.0,Одежда,Россия,2023-03-21,False,125.37,36.0,False
589,134.0,2023-08-01,21.9,BOOKS,America,user824@gmail.com,27.0,Книги,США,2023-08-01,False,21.9,27.0,True
590,,2023-02-05,232.17,Книги,DE,user902@,30.0,Электроника,Германия,2023-02-05,False,232.17,30.0,False
591,1.0,2023-02-07,24.43,books,,user282@,59.0,Книги,Неизвестно,2023-02-07,False,24.43,59.0,False
592,34.0,,120.67,BOOK,Russian Federation,,49.0,Книги,Россия,2023-07-02,True,120.67,49.0,False
593,59.0,,,Красота,RUSSIA,,20.0,Электроника,Россия,2023-07-09,True,155.10500000000002,20.0,False
594,180.0,неизвестно,89.22,BEAUTY,United States,user273@gmail.com,48.0,Красота,США,2023-11-10,False,89.22,48.0,True
595,140.0,неизвестно,154.44,cloting,USA,user634@,26.0,Одежда,США,2023-09-21,False,154.44,26.0,False
596,211.0,2023-09-13,264.6,clothing,Russian Federation,,,Одежда,Россия,2023-09-13,False,264.6,,False
597,255.0,,73.02,books,russia,user680gmail.com,,Книги,Россия,2023-12-25,True,73.02,,False
598,190.0,,114.57,beuty,russia,user682gmail.com,20.0,Красота,Россия,2023-03-20,True,114.57,20.0,False
599,89.0,26.12.2023,115.51,cloting,germany,user373@,38.0,Одежда,Германия,2023-12-26,False,115.51,38.0,False
600,62.0,,149.49,Одежда,США,user529@gmail.com,62.0,Электроника,Неизвестно,2023-08-13,True,149.49,62.0,True
601,247.0,5/1/2023,151.0,books,germany,user272@gmail.com,23.0,Книги,Германия,2023-05-01,False,151.0,23.0,True
602,41.0,,256.12,BEAUTY,DE,invalid_email,45.0,Красота,Германия,2023-07-13,True,256.12,45.0,False
603,71.0,1.4.2023,151.27,electronics,America,user920@,30.0,Электроника,США,2023-04-01,False,151.27,30.0,False
604,140.0,2023-12-22,45.25,clothing,GERMANY,user19@,53.0,Одежда,Германия,2023-12-22,False,45.25,53.0,False
605,221.0,,170.75,clothing,Russian Federation,user549gmail.com,18.0,Одежда,Россия,2023-08-21,True,170.75,18.0,False
606,300.0,23.11.2023,179.79,BEAUTY,US,invalid_email,64.0,Красота,США,2023-11-23,False,179.79,64.0,False
607,186.0,неизвестно,,BEAUTY,Russia,user950@,49.0,Красота,Россия,2023-12-23,False,155.10500000000002,49.0,False
608,206.0,,135.9,Книги,US,,31.0,Электроника,США,2023-05-10,True,135.9,31.0,False
609,142.0,2023-02-07,277.04,BOOK,russia,,66.0,Книги,Россия,2023-02-07,False,277.04,66.0,False
610,270.0,21.5.2023,24.27,ELECTRONICS,Germany,invalid_email,46.0,Электроника,Германия,2023-05-21,False,24.27,46.0,False
611,278.0,2023-10-21,50.91,BOOK,Россия,,31.0,Книги,Неизвестно,2023-10-21,False,50.91,31.0,False
612,164.0,неизвестно,262.89,ELECTRONICS,RUSSIA,user68@gmail.com,61.0,Электроника,Россия,2023-12-12,False,262.89,61.0,True
613,95.0,6/27/2023,-63.65644024621392,beauty,США,,38.0,Красота,Неизвестно,2023-06-27,False,0.0,38.0,False
614,15.0,,205.18,clothing,America,invalid_email,42.0,Одежда,США,2023-07-19,True,205.18,42.0,False
615,245.0,17.11.2023,58.15,elecronics,RUSSIA,invalid_email,60.0,Электроника,Россия,2023-11-17,False,58.15,60.0,False
616,292.0,неизвестно,291.42,Книги,США,user561gmail.com,21.0,Электроника,Неизвестно,2023-09-19,False,291.42,21.0,False
617,93.0,2023-05-20,155.88,clothing,America,user645@,58.0,Одежда,США,2023-05-20,False,155.88,58.0,False
618,255.0,3/18/2023,116.46,BEAUTY ,russia,user329@gmail.com,51.0,Красота,Россия,2023-03-18,False,116.46,51.0,True
619,15.0,19.12.2023,2611.5601242001944,Книги,GERMANY,user763@gmail.com,20.0,Электроника,Германия,2023-12-19,False,294.27599999999995,20.0,True
620,,,146.43,BOOK,US,user696@gmail.com,18.0,Книги,США,2023-08-23,True,146.43,18.0,True
621,147.0,неизвестно,48.62,BOOKS,russia,invalid_email,43.0,Книги,Россия,2023-12-03,False,48.62,43.0,False
622,275.0,6/1/2023,175.6,beuty,America,user655gmail.com,54.0,Красота,США,2023-06-01,False,175.6,54.0,False
623,98.0,,202.33,books,Germany,user78gmail.com,69.0,Книги,Германия,2023-08-20,True,202.33,69.0,False
624,144.0,2/3/2023,-90.8933837325712,beuty,United States,,63.0,Красота,США,2023-02-03,False,0.0,63.0,False
625,26.0,4/23/2023,60.23,beauty,RU,,34.0,Красота,Россия,2023-04-23,False,60.23,34.0,False
626,28.0,4.6.2023,139.85,Одежда,Russia,user130gmail.com,0.0,Электроника,Россия,2023-06-04,False,139.85,47.0,False
627,236.0,неизвестно,195.7,CLOTHING,Russia,,47.0,Одежда,Россия,2023-04-05,False,195.7,47.0,False
628,101.0,12/28/2023,257.04,clothing,Russia,,41.0,Одежда,Россия,2023-12-28,False,257.04,41.0,False
629,287.0,неизвестно,133.07,BEAUTY ,США,user603gmail.com,25.0,Красота,Неизвестно,2023-02-28,False,133.07,25.0,False
630,78.0,неизвестно,100.51,Электроника,germany,,69.0,Электроника,Германия,2023-10-27,False,100.51,69.0,False
631,67.0,2023-03-02,252.99,,russia,user420@gmail.com,47.0,Электроника,Россия,2023-03-02,False,252.99,47.0,True
632,159.0,2023-04-26,,bokks,US,user213@,23.0,Книги,США,2023-04-26,False,155.10500000000002,23.0,False
633,261.0,2023-08-14,106.48,Книги,Германия,user791gmail.com,49.0,Электроника,Неизвестно,2023-08-14,False,106.48,49.0,False
634,16.0,2023-06-26,58.35,BOOK,Russia,user221@,56.0,Книги,Россия,2023-06-26,False,58.35,56.0,False
635,110.0,неизвестно,54.42,Книги,USA,invalid_email,64.0,Электроника,США,2023-11-10,False,54.42,64.0,False
636,160.0,7.8.2023,265.99,,DE,,68.0,Электроника,Германия,2023-08-07,False,265.99,68.0,False
637,27.0,7/23/2023,118.64,Книги,RUSSIA,user356@gmail.com,22.0,Электроника,Россия,2023-07-23,False,118.64,22.0,True
638,274.0,2023-05-10,,cloting,Germany,,58.0,Одежда,Германия,2023-05-10,False,155.10500000000002,58.0,False
639,251.0,10/8/2023,253.15,Одежда,russia,user381gmail.com,64.0,Электроника,Россия,2023-10-08,False,253.15,64.0,False
640,250.0,11.11.2023,248.88,Книги,America,invalid_email,61.0,Электроника,США,2023-11-11,False,248.88,61.0,False
641,260.0,неизвестно,103.49,BEAUTY ,US,user703@gmail.com,19.0,Красота,США,2023-12-10,False,103.49,19.0,True
642,251.0,неизвестно,198.64,Одежда,Germany,user998gmail.com,31.0,Электроника,Германия,2023-04-04,False,198.64,31.0,False
643,128.0,2023-09-12,30.7,Eletronics,DE,user505@gmail.com,0.0,Электроника,Германия,2023-09-12,False,30.7,52.0,True
644,279.0,неизвестно,50.04,CLOTHING,United States,user776@gmail.com,52.0,Одежда,США,2023-12-14,False,50.04,52.0,True
645,40.0,,88.81,BEAUTY ,Russia,user830gmail.com,21.0,Красота,Россия,2023-04-18,True,88.81,21.0,False
646,,,73.77,cloting,США,user250@gmail.com,65.0,Одежда,Неизвестно,2023-12-24,True,73.77,65.0,True
647,68.0,,67.1,books,Россия,invalid_email,33.0,Книги,Неизвестно,2023-02-22,True,67.1,33.0,False
648,287.0,неизвестно,249.04,beauty,russia,,29.0,Красота,Россия,2023-11-21,False,249.04,29.0,False
649,109.0,2023-08-13,90.22,beauty,Германия,user546@gmail.com,22.0,Красота,Неизвестно,2023-08-13,False,90.22,22.0,True
650,102.0,2023-09-19,49.06,ELECTRONICS,germany,user650@,21.0,Электроника,Германия,2023-09-19,False,49.06,21.0,False
651,42.0,25.2.2023,139.16,Красота,US,,39.0,Электроника,США,2023-02-25,False,139.16,39.0,False
652,10.0,2023-08-21,28.41,elecronics,RUSSIA,user816@,32.0,Электроника,Россия,2023-08-21,False,28.41,32.0,False
653,62.0,7.5.2023,69.85,CLOTHING,RUSSIA,user620@,44.0,Одежда,Россия,2023-05-07,False,69.85,44.0,False
654,152.0,12/23/2023,228.84,Книги,russia,,22.0,Электроника,Россия,2023-12-23,False,228.84,22.0,False
655,243.0,,188.4,Одежда,Германия,invalid_email,39.0,Электроника,Неизвестно,2023-01-22,True,188.4,39.0,False
656,120.0,неизвестно,118.26,beauty,GERMANY,user577@gmail.com,46.0,Красота,Германия,2023-01-21,False,118.26,46.0,True
657,112.0,2023-11-16,174.17,BOOK,RUSSIA,user253@gmail.com,55.0,Книги,Россия,2023-11-16,False,174.17,55.0,True
658,138.0,26.8.2023,213.09,bokks,America,user97@,46.0,Книги,США,2023-08-26,False,213.09,46.0,False
659,60.0,10/10/2023,135.09,cloting,RU,user125@gmail.com,37.0,Одежда,Россия,2023-10-10,False,135.09,37.0,True
660,173.0,неизвестно,204.66,Eletronics,RUSSIA,user402@,52.0,Электроника,Россия,2023-10-25,False,204.66,52.0,False
661,107.0,2023-05-04,41.31,Eletronics,russia,user911@,,Электроника,Россия,2023-05-04,False,41.31,,False
662,,2023-09-22,297.7,Книги,RU,user937@gmail.com,69.0,Электроника,Россия,2023-09-22,False,294.27599999999995,69.0,True
663,126.0,24.12.2023,135.7,BOOK,USA,user624@,20.0,Книги,США,2023-12-24,False,135.7,20.0,False
664,275.0,12.6.2023,132.66,BOOKS,DE,user291@,61.0,Книги,Германия,2023-06-12,False,132.66,61.0,False
665,196.0,2023-08-04,269.28,books,US,user259@,20.0,Книги,США,2023-08-04,False,269.28,20.0,False
666,107.0,неизвестно,113.73,Книги,russia,,63.0,Электроника,Россия,2023-11-24,False,113.73,63.0,False
667,14.0,2023-11-08,80.56,beuty,Russian Federation,invalid_email,20.0,Красота,Россия,2023-11-08,False,80.56,20.0,False
668,120.0,2023-03-11,81.49,Одежда,RU,,65.0,Электроника,Россия,2023-03-11,False,81.49,65.0,False
669,111.0,неизвестно,222.02,BEAUTY,America,invalid_email,53.0,Красота,США,2023-04-05,False,222.02,53.0,False
670,174.0,1/21/2023,24.99,Электроника,DE,invalid_email,44.0,Электроника,Германия,2023-01-21,False,24.99,44.0,False
671,101.0,2/12/2023,117.33,BOOKS,Russia,,25.0,Книги,Россия,2023-02-12,False,117.33,25.0,False
672,27.0,неизвестно,140.04,beauty,DE,user115gmail.com,64.0,Красота,Германия,2023-03-19,False,140.04,64.0,False
673,43.0,25.5.2023,106.97,bokks,США,user989@,43.0,Книги,Неизвестно,2023-05-25,False,106.97,43.0,False
674,100.0,2023-09-21,83.95,ELECTRONICS,US,user699gmail.com,36.0,Электроника,США,2023-09-21,False,83.95,36.0,False
675,152.0,неизвестно,88.69,,DE,,29.0,Электроника,Германия,2023-07-21,False,88.69,29.0,False
676,110.0,18.4.2023,220.22,clothing,USA,user336@,38.0,Одежда,США,2023-04-18,False,220.22,38.0,False
